race_id,lap33,racecourse,surface,distance_m,n_segments
202603010311,-0.20000000000000284,福島,ダ,1700.0,9
202603010312,-1.3999999999999986,福島,芝,1200.0,6
202603010402,7.105427357601002e-15,福島,ダ,1700.0,9
202603010403,0.5,福島,芝,2000.0,10
202603010404,-0.9000000000000057,福島,ダ,1700.0,9
202603010405,-0.6000000000000014,福島,芝,1200.0,6
202603010406,-0.19999999999999574,福島,芝,1800.0,9
202603010407,0.20000000000000284,福島,芝,2000.0,10
202603010408,-1.7999999999999972,福島,ダ,1700.0,9
202603010409,-0.5,福島,芝,1200.0,6
202603010410,-0.3999999999999986,福島,芝,2600.0,13
202603010411,-0.7999999999999972,福島,芝,1800.0,9
202603010501,-1.2000000000000028,福島,ダ,1700.0,9
202603010502,-0.8999999999999915,福島,芝,1200.0,6
202603010503,0.6000000000000014,福島,芝,2000.0,10
202603010505,1.2000000000000028,福島,芝,2000.0,10
202603010506,-0.10000000000000142,福島,ダ,1700.0,9
202603010507,-0.10000000000000142,福島,芝,1200.0,6
202603010508,-0.7000000000000028,福島,ダ,1700.0,9
202603010509,-2.3999999999999986,福島,芝,1200.0,6
202603010510,-0.8999999999999986,福島,芝,1200.0,6
202603010512,-1.2000000000000028,福島,芝,1800.0,9
202603010602,-0.19999999999999574,福島,芝,1200.0,6
202603010603,-0.6000000000000014,福島,ダ,1700.0,9
202603010604,0.6000000000000085,福島,芝,1200.0,6
202603010605,0.7999999999999972,福島,芝,1800.0,9
202603010606,1.7000000000000028,福島,芝,2600.0,13
202603010607,-0.5,福島,ダ,1700.0,9
202603010608,-0.29999999999999716,福島,芝,1200.0,6
202603010609,1.7999999999999972,福島,芝,2000.0,10
202603010610,-1.7999999999999972,福島,ダ,1700.0,9
202603010611,-0.29999999999999716,福島,芝,1200.0,6
202603020102,-1.7999999999999972,福島,ダ,1700.0,9
202603020103,-1.1000000000000014,福島,ダ,1700.0,9
202603020105,-0.10000000000000142,福島,芝,1200.0,6
202603020107,1.0999999999999943,福島,芝,1800.0,9
202603020108,-0.6000000000000014,福島,芝,2000.0,10
202603020110,0.5,福島,ダ,1700.0,9
202603020111,-1.0999999999999943,福島,芝,2000.0,10
202603020112,-1.8999999999999986,福島,芝,1200.0,6
202603020202,0.7999999999999972,福島,ダ,1700.0,9
202603020203,-1.0,福島,芝,1200.0,6
202603020204,0.6000000000000014,福島,芝,1200.0,6
202603020205,0.5,福島,芝,1800.0,9
202603020207,-1.5999999999999943,福島,芝,1200.0,6
202603020208,2.799999999999997,福島,芝,2600.0,13
202603020209,0.30000000000000426,福島,芝,2000.0,10
202603020210,-0.5,福島,ダ,1700.0,9
202603020211,1.7000000000000028,福島,芝,1800.0,9
202603020301,0.8999999999999986,福島,芝,1800.0,9
202603020302,0.5,福島,芝,2600.0,13
202603020303,1.2999999999999972,福島,ダ,1700.0,9
202603020304,-0.7000000000000028,福島,芝,1200.0,6
202603020305,1.1000000000000085,福島,芝,1800.0,9
202603020306,-2.1000000000000014,福島,ダ,1700.0,9
202603020307,-0.7999999999999972,福島,芝,2000.0,10
202603020308,0.0,福島,ダ,1700.0,9
202603020309,-0.5,福島,芝,2000.0,10
202603020310,-0.7999999999999972,福島,ダ,1700.0,9
202603020312,-1.5,福島,芝,1200.0,6
202603020401,-2.3000000000000043,福島,ダ,1700.0,9
202603020402,-2.1999999999999957,福島,芝,1200.0,6
202603020403,1.1000000000000085,福島,芝,1800.0,9
202603020405,1.8000000000000043,福島,芝,2000.0,10
202603020406,-3.3999999999999986,福島,芝,1200.0,6
202603020407,-1.5999999999999943,福島,ダ,1700.0,9
202603020408,2.1000000000000085,福島,芝,1800.0,9
202603020409,-2.3000000000000043,福島,芝,1200.0,6
202603020410,7.105427357601002e-15,福島,芝,1800.0,9
202603020411,-2.999999999999993,福島,ダ,1700.0,9
202603020502,0.4999999999999929,福島,ダ,1700.0,9
202603020503,1.2000000000000028,福島,芝,1800.0,9
202603020504,-1.6000000000000014,福島,ダ,1700.0,9
202603020505,-0.20000000000000284,福島,芝,1200.0,6
202603020506,1.7999999999999972,福島,芝,1800.0,9
202603020507,1.4000000000000057,福島,芝,2000.0,10
202603020509,0.3999999999999986,福島,芝,2600.0,13
202603020510,-1.0,福島,芝,1200.0,6
202603020511,-0.9000000000000057,福島,芝,1200.0,6
202603020512,0.3999999999999986,福島,ダ,1700.0,9
202603020602,-1.3000000000000043,福島,ダ,1700.0,9
202603020603,0.30000000000000426,福島,芝,2000.0,10
202603020604,1.1999999999999957,福島,芝,1200.0,6
202603020605,2.9000000000000057,福島,芝,1800.0,9
202603020607,-2.3999999999999986,福島,芝,1200.0,6
202603020608,0.29999999999999716,福島,芝,1200.0,6
202603020609,0.6999999999999957,福島,芝,1800.0,9
202603020610,-0.4000000000000057,福島,ダ,1700.0,9
202603020611,-0.5,福島,芝,2000.0,10
202603020701,-1.8000000000000043,福島,芝,1200.0,6
202603020702,0.0,福島,芝,1800.0,9
202603020704,-1.2000000000000028,福島,芝,1200.0,6
202603020705,1.5,福島,芝,1800.0,9
202603020706,0.20000000000000284,福島,ダ,1700.0,9
202603020707,0.20000000000000284,福島,芝,2000.0,10
202603020708,-0.7000000000000028,福島,芝,1200.0,6
202603020709,0.8000000000000043,福島,芝,2600.0,13
202603020710,-0.8999999999999986,福島,ダ,1700.0,9
202603020711,-1.8999999999999986,福島,芝,1800.0,9
202603020802,1.3000000000000043,福島,芝,2000.0,10
202603020803,0.6000000000000014,福島,芝,1800.0,9
202603020804,-1.8999999999999986,福島,ダ,1700.0,9
202603020805,3.700000000000003,福島,芝,2000.0,10
202603020806,0.10000000000000853,福島,芝,1200.0,6
202603020807,0.4000000000000057,福島,ダ,1700.0,9
202603020808,0.6000000000000014,福島,芝,1800.0,9
202603020809,0.29999999999999716,福島,芝,1200.0,6
202603020810,1.8999999999999986,福島,芝,2000.0,10
202603020812,-3.0,福島,ダ,1700.0,9
202604010102,-3.200000000000003,新潟,ダ,1800.0,9
202604010103,-4.100000000000001,新潟,ダ,1200.0,6
202604010105,-3.5,新潟,芝,1400.0,7
202604010106,1.0,新潟,芝,2200.0,11
202604010107,-3.8000000000000043,新潟,ダ,1800.0,9
202604010108,-0.8999999999999986,新潟,芝,1600.0,8
202604010109,-2.5,新潟,ダ,1800.0,9
202604010110,0.0,新潟,芝,1800.0,9
202604010111,-1.0,新潟,ダ,1800.0,9
202604010201,1.0,新潟,芝,2000.0,10
202604010202,-2.6000000000000014,新潟,ダ,1200.0,6
202604010203,-0.30000000000000426,新潟,ダ,1800.0,9
202604010205,5.0,新潟,芝,1800.0,9
202604010206,-1.1000000000000085,新潟,ダ,1800.0,9
202604010207,-1.5,新潟,芝,1400.0,7
202604010208,1.0,新潟,芝,1800.0,9
202604010209,1.6000000000000014,新潟,ダ,1800.0,9
202604010211,-2.9000000000000057,新潟,ダ,1200.0,6
202604010212,-2.8999999999999986,新潟,ダ,1200.0,6
202604010302,-2.1999999999999957,新潟,ダ,1800.0,9
202604010303,-5.099999999999994,新潟,ダ,1200.0,6
202604010305,-3.200000000000003,新潟,芝,1200.0,6
202604010306,0.6000000000000014,新潟,芝,2000.0,10
202604010307,-5.299999999999997,新潟,ダ,1200.0,6
202604010308,-4.0,新潟,ダ,1800.0,9
202604010309,-1.7999999999999972,新潟,芝,1200.0,6
202604010310,0.0,新潟,芝,1800.0,9
202604010312,-4.200000000000003,新潟,ダ,1800.0,9
202604010401,-1.3999999999999986,新潟,ダ,1800.0,9
202604010402,-3.799999999999997,新潟,ダ,1200.0,6
202604010403,0.5,新潟,ダ,1800.0,9
202604010405,4.000000000000007,新潟,芝,1800.0,9
202604010407,-3.3999999999999986,新潟,ダ,1200.0,6
202604010408,-3.3999999999999986,新潟,ダ,1200.0,6
202604010409,3.4000000000000057,新潟,芝,2400.0,12
202604010410,-1.0,新潟,ダ,1800.0,9
202604010411,-1.8999999999999986,新潟,芝,1400.0,7
202604010412,0.4999999999999929,新潟,芝,1200.0,6
202604010501,-0.8000000000000043,新潟,ダ,1800.0,9
202604010502,-3.8000000000000043,新潟,ダ,1200.0,6
202604010503,1.000000000000007,新潟,芝,1600.0,8
202604010504,0.10000000000000142,新潟,ダ,1800.0,9
202604010505,3.700000000000003,新潟,芝,1800.0,9
202604010507,-2.4000000000000057,新潟,ダ,1200.0,6
202604010508,0.5,新潟,ダ,1800.0,9
202604010509,1.2999999999999972,新潟,芝,1800.0,9
202604010510,1.4000000000000057,新潟,ダ,1800.0,9
202604010511,3.0,新潟,芝,2000.0,10
202604010512,0.7999999999999972,新潟,芝,1400.0,7
202604010602,1.6000000000000014,新潟,ダ,1800.0,9
202604010603,-3.5,新潟,ダ,1200.0,6
202604010605,-0.5,新潟,芝,2000.0,10
202604010606,-1.2000000000000028,新潟,ダ,1800.0,9
202604010607,2.8999999999999986,新潟,芝,2000.0,10
202604010608,-0.19999999999999574,新潟,ダ,1800.0,9
202604010610,2.6999999999999957,新潟,芝,2000.0,10
202604010611,5.200000000000003,新潟,芝,1800.0,9
202604010612,-0.8999999999999915,新潟,ダ,1200.0,6
202604010702,-0.3999999999999986,新潟,ダ,1800.0,9
202604010703,-3.0,新潟,ダ,1200.0,6
202604010705,-0.6999999999999957,新潟,芝,1400.0,7
202604010706,0.20000000000000284,新潟,ダ,1800.0,9
202604010707,3.1000000000000014,新潟,芝,2400.0,12
202604010708,-0.29999999999999716,新潟,ダ,1800.0,9
202604010710,2.5,新潟,芝,2000.0,10
202604010711,-1.0,新潟,芝,1200.0,6
202604010712,-3.4000000000000057,新潟,ダ,1200.0,6
202604010801,-1.3999999999999986,新潟,芝,1200.0,6
202604010802,-3.9000000000000057,新潟,ダ,1200.0,6
202604010803,-3.6000000000000014,新潟,ダ,1800.0,9
202604010805,2.299999999999997,新潟,芝,2000.0,10
202604010806,-1.1000000000000014,新潟,ダ,1800.0,9
202604010807,-2.5999999999999943,新潟,ダ,1200.0,6
202604010808,0.30000000000000426,新潟,芝,1200.0,6
202604010809,2.1999999999999886,新潟,芝,1800.0,9
202604010810,-1.5,新潟,ダ,1200.0,6
202604010812,1.3999999999999915,新潟,ダ,1800.0,9
202604020101,5.299999999999997,新潟,芝,1800.0,9
202604020102,-3.4000000000000057,新潟,ダ,1200.0,6
202604020103,5.899999999999999,新潟,芝,1600.0,8
202604020104,-3.8000000000000043,新潟,ダ,1200.0,6
202604020105,2.200000000000003,新潟,芝,1800.0,9
202604020106,1.6000000000000014,新潟,芝,1600.0,8
202604020107,-1.499999999999993,新潟,芝,1400.0,7
202604020108,-1.8000000000000043,新潟,ダ,1800.0,9
202604020110,-1.5,新潟,ダ,1800.0,9
202604020112,-1.5,新潟,芝,1400.0,7
202604020201,-1.6000000000000014,新潟,芝,1400.0,7
202604020202,5.599999999999994,新潟,芝,1600.0,8
202604020203,-3.3999999999999915,新潟,ダ,1200.0,6
202604020204,1.6000000000000014,新潟,芝,1600.0,8
202604020205,-1.4000000000000057,新潟,ダ,1200.0,6
202604020206,-2.3999999999999986,新潟,ダ,1200.0,6
202604020207,0.7999999999999972,新潟,芝,1600.0,8
202604020208,1.1000000000000014,新潟,ダ,1800.0,9
202604020210,-0.09999999999999432,新潟,ダ,1800.0,9
202604020212,1.5,新潟,芝,2000.0,10
202604020302,4.800000000000004,新潟,芝,1800.0,9
202604020303,-0.8000000000000043,新潟,芝,1400.0,7
202604020304,-3.0,新潟,ダ,1800.0,9
202604020305,-2.0,新潟,ダ,1200.0,6
202604020306,2.299999999999997,新潟,芝,1800.0,9
202604020307,0.0,新潟,ダ,1800.0,9
202604020308,2.3999999999999986,新潟,芝,2200.0,11
202604020309,-2.0999999999999943,新潟,ダ,1200.0,6
202604020310,-1.1000000000000014,新潟,ダ,1800.0,9
202604020311,0.5,新潟,芝,2000.0,10
202604020312,-0.7999999999999972,新潟,芝,1200.0,6
202604020401,2.1000000000000085,新潟,芝,1600.0,8
202604020402,0.09999999999999432,新潟,ダ,1800.0,9
202604020403,2.8999999999999986,新潟,芝,1600.0,8
202604020404,0.6000000000000014,新潟,ダ,1800.0,9
202604020405,3.500000000000007,新潟,芝,1800.0,9
202604020406,0.19999999999999574,新潟,ダ,1800.0,9
202604020408,2.5999999999999943,新潟,芝,1800.0,9
202604020409,0.29999999999999716,新潟,ダ,1800.0,9
202604020410,-4.300000000000004,新潟,ダ,1200.0,6
202604020411,1.3999999999999915,新潟,芝,2200.0,11
202604020412,-1.6000000000000014,新潟,芝,1400.0,7
202604020501,-1.6000000000000014,新潟,芝,1400.0,7
202604020502,-1.3000000000000043,新潟,ダ,1200.0,6
202604020503,4.1000000000000085,新潟,芝,1800.0,9
202604020504,-4.100000000000001,新潟,ダ,1200.0,6
202604020505,-2.0,新潟,ダ,1800.0,9
202604020506,4.700000000000003,新潟,芝,1800.0,9
202604020507,4.100000000000001,新潟,芝,1800.0,9
202604020508,-0.29999999999999716,新潟,芝,1400.0,7
202604020509,-1.2999999999999972,新潟,ダ,1800.0,9
202604020510,2.3999999999999986,新潟,芝,1600.0,8
202604020512,0.0,新潟,芝,2000.0,10
202604020601,1.3999999999999986,新潟,芝,2000.0,10
202604020602,0.10000000000000142,新潟,芝,1200.0,6
202604020603,-3.0,新潟,ダ,1200.0,6
202604020604,0.6000000000000014,新潟,ダ,1800.0,9
202604020605,-2.0,新潟,ダ,1200.0,6
202604020606,2.5,新潟,芝,1800.0,9
202604020607,-0.7000000000000028,新潟,ダ,1800.0,9
202604020609,-2.6000000000000085,新潟,ダ,1200.0,6
202604020610,5.5,新潟,芝,2000.0,10
202604020611,3.1000000000000014,新潟,芝,1600.0,8
202604020612,-1.3999999999999986,新潟,芝,1200.0,6
202604020701,4.5,新潟,芝,1800.0,9
202604020702,-1.0,新潟,芝,1400.0,7
202604020703,3.3999999999999986,新潟,芝,1800.0,9
202604020704,-3.799999999999997,新潟,ダ,1200.0,6
202604020705,-2.1000000000000014,新潟,芝,1400.0,7
202604020706,1.5,新潟,芝,2200.0,11
202604020707,-4.5,新潟,ダ,1200.0,6
202604020708,-0.4000000000000057,新潟,ダ,1800.0,9
202604020710,0.5,新潟,ダ,1800.0,9
202604020712,0.6000000000000014,新潟,芝,2000.0,10
202604020801,1.4000000000000057,新潟,芝,1600.0,8
202604020802,1.3999999999999986,新潟,芝,2400.0,12
202604020803,-3.8999999999999986,新潟,ダ,1200.0,6
202604020804,2.8999999999999986,新潟,芝,1600.0,8
202604020805,3.6000000000000014,新潟,芝,1800.0,9
202604020807,-3.0,新潟,ダ,1200.0,6
202604020808,-2.200000000000003,新潟,ダ,1800.0,9
202604020810,-0.8000000000000043,新潟,ダ,1800.0,9
202604020811,3.6000000000000014,新潟,芝,2400.0,12
202604020812,-0.10000000000000142,新潟,ダ,1800.0,9
202604030101,5.799999999999997,新潟,芝,1800.0,9
202604030102,0.7000000000000028,新潟,ダ,1800.0,9
202604030103,3.5,新潟,芝,1600.0,8
202604030104,-0.19999999999998863,新潟,ダ,1800.0,9
202604030105,1.999999999999993,新潟,芝,1600.0,8
202604030106,0.6000000000000014,新潟,芝,1600.0,8
202604030107,-1.8000000000000043,新潟,芝,1400.0,7
202604030108,-1.9000000000000057,新潟,ダ,1200.0,6
202604030109,-0.09999999999999432,新潟,ダ,1800.0,9
202604030110,-0.20000000000000284,新潟,芝,1600.0,8
202604030111,0.9000000000000057,新潟,芝,2000.0,10
202604030112,-2.6000000000000014,新潟,ダ,1200.0,6
202604030201,-0.3999999999999986,新潟,芝,1400.0,7
202604030202,4.299999999999997,新潟,芝,2000.0,10
202604030203,4.600000000000001,新潟,芝,1600.0,8
202604030204,-2.1999999999999957,新潟,ダ,1200.0,6
202604030205,2.6000000000000014,新潟,芝,1800.0,9
202604030206,0.8000000000000043,新潟,ダ,1800.0,9
202604030207,5.100000000000001,新潟,芝,1600.0,8
202604030208,7.105427357601002e-15,新潟,芝,1400.0,7
202604030209,-0.8999999999999986,新潟,ダ,1200.0,6
202604030210,2.5,新潟,芝,2000.0,10
202604030212,0.5,新潟,ダ,1800.0,9
202605010101,-1.8000000000000043,東京,ダ,1400.0,7
202605010102,-0.10000000000000853,東京,ダ,2100.0,11
202605010103,0.5999999999999943,東京,ダ,1600.0,8
202605010104,-0.10000000000000142,東京,ダ,1400.0,7
202605010105,4.1000000000000085,東京,芝,1800.0,9
202605010106,1.0999999999999943,東京,芝,1600.0,8
202605010107,0.6999999999999957,東京,ダ,1600.0,8
202605010108,-0.4000000000000057,東京,ダ,1400.0,7
202605010109,0.30000000000000426,東京,ダ,1600.0,8
202605010110,0.20000000000000284,東京,芝,1400.0,7
202605010111,2.3999999999999915,東京,芝,2000.0,10
202605010112,2.000000000000007,東京,芝,1800.0,9
202605010201,-1.6999999999999957,東京,ダ,1400.0,7
202605010202,-0.7000000000000028,東京,ダ,2100.0,11
202605010203,-0.7000000000000028,東京,ダ,1600.0,8
202605010204,-3.8999999999999986,東京,ダ,1400.0,7
202605010205,3.3999999999999915,東京,芝,1600.0,8
202605010206,-0.8000000000000043,東京,ダ,1600.0,8
202605010207,0.7000000000000028,東京,芝,2000.0,10
202605010208,2.8999999999999986,東京,ダ,2100.0,11
202605010209,2.9000000000000057,東京,芝,1800.0,9
202605010210,0.29999999999999716,東京,芝,1400.0,7
202605010211,-0.7999999999999972,東京,ダ,1400.0,7
202605010212,2.5,東京,芝,1800.0,9
202605010301,-1.5,東京,ダ,1400.0,7
202605010302,-2.5,東京,ダ,1300.0,7
202605010303,0.10000000000000142,東京,ダ,1600.0,8
202605010304,-1.8999999999999986,東京,ダ,1600.0,8
202605010305,2.6999999999999957,東京,芝,1800.0,9
202605010306,1.5,東京,芝,1600.0,8
202605010307,-0.29999999999999716,東京,ダ,1400.0,7
202605010401,1.0,東京,ダ,1400.0,7
202605010402,-0.6000000000000014,東京,ダ,2100.0,11
202605010403,-0.9000000000000057,東京,ダ,1600.0,8
202605010404,-1.5,東京,ダ,1600.0,8
202605010405,2.499999999999993,東京,芝,1600.0,8
202605010406,1.3999999999999986,東京,芝,2400.0,12
202605010407,1.2000000000000028,東京,芝,1800.0,9
202605010408,-0.5000000000000071,東京,ダ,1300.0,7
202605010409,3.299999999999997,東京,芝,2400.0,12
202605010410,3.1999999999999957,東京,芝,1800.0,9
202605010411,0.8999999999999986,東京,芝,1600.0,8
202605010412,-3.1000000000000014,東京,ダ,1300.0,7
202605010501,-0.5999999999999943,東京,ダ,1400.0,7
202605010502,1.1999999999999957,東京,ダ,2100.0,11
202605010503,0.7999999999999972,東京,ダ,1600.0,8
202605010504,-0.10000000000000142,東京,ダ,1400.0,7
202605010505,1.2000000000000028,東京,芝,1400.0,7
202605010506,2.8999999999999915,東京,芝,1800.0,9
202605010507,1.0,東京,芝,1400.0,7
202605010508,-0.10000000000000853,東京,ダ,1600.0,8
202605010509,1.5999999999999943,東京,芝,2400.0,12
202605010510,-1.6000000000000014,東京,ダ,1400.0,7
202605010511,1.1000000000000014,東京,芝,1600.0,8
202605010512,1.0,東京,芝,1600.0,8
202605010601,-2.0,東京,ダ,1300.0,7
202605010602,0.0,東京,ダ,2100.0,11
202605010603,7.105427357601002e-15,東京,ダ,1600.0,8
202605010604,0.6000000000000085,東京,ダ,1600.0,8
202605010605,2.3999999999999986,東京,芝,1800.0,9
202605010606,1.3999999999999986,東京,芝,2400.0,12
202605010607,-1.6000000000000014,東京,ダ,1400.0,7
202605010608,0.0,東京,芝,1600.0,8
202605010609,3.5,東京,芝,1600.0,8
202605010610,-1.1999999999999957,東京,ダ,1400.0,7
202605010611,1.7000000000000028,東京,芝,1800.0,9
202605010612,-0.29999999999999716,東京,ダ,1400.0,7
202605010701,-2.3000000000000043,東京,ダ,1400.0,7
202605010702,-1.0,東京,ダ,1400.0,7
202605010703,-2.1000000000000014,東京,ダ,1600.0,8
202605010704,-0.29999999999999716,東京,ダ,1600.0,8
202605010705,2.3000000000000043,東京,芝,2400.0,12
202605010706,1.0,東京,芝,1600.0,8
202605010707,0.19999999999999574,東京,ダ,1400.0,7
202605010708,2.700000000000003,東京,芝,1800.0,9
202605010709,2.5999999999999943,東京,芝,2000.0,10
202605010710,-0.7999999999999972,東京,ダ,2100.0,11
202605010711,1.1000000000000085,東京,芝,3400.0,17
202605010712,1.0,東京,ダ,1600.0,8
202605010801,0.5999999999999943,東京,ダ,1400.0,7
202605010802,3.1000000000000085,東京,ダ,2100.0,11
202605010803,-2.5999999999999943,東京,ダ,1400.0,7
202605010804,3.1000000000000014,東京,芝,1800.0,9
202605010805,0.10000000000000142,東京,芝,1600.0,8
202605010806,1.2999999999999972,東京,芝,1800.0,9
202605010807,-0.6000000000000014,東京,ダ,2100.0,11
202605010808,-1.2999999999999972,東京,芝,1400.0,7
202605010809,-1.9000000000000057,東京,ダ,1600.0,8
202605010810,0.8999999999999986,東京,芝,2000.0,10
202605010811,-0.6000000000000014,東京,ダ,1600.0,8
202605010812,-2.5,東京,ダ,1400.0,7
202605020101,-2.3000000000000043,東京,ダ,1600.0,8
202605020102,-1.5,東京,ダ,1400.0,7
202605020103,-0.7000000000000028,東京,ダ,2100.0,11
202605020104,2.799999999999997,東京,芝,1800.0,9
202605020105,0.5999999999999943,東京,芝,1400.0,7
202605020106,-0.6999999999999957,東京,ダ,1600.0,8
202605020107,-2.0,東京,ダ,1400.0,7
202605020108,5.600000000000001,東京,芝,1600.0,8
202605020109,1.6000000000000085,東京,芝,1800.0,9
202605020110,-0.30000000000000426,東京,ダ,1400.0,7
202605020111,2.0999999999999943,東京,芝,2400.0,12
202605020112,0.09999999999999432,東京,ダ,1600.0,8
202605020201,-0.30000000000000426,東京,ダ,1400.0,7
202605020202,1.2999999999999972,東京,ダ,1600.0,8
202605020203,-2.299999999999997,東京,ダ,1300.0,7
202605020204,3.299999999999997,東京,芝,2400.0,12
202605020205,1.3999999999999986,東京,芝,1800.0,9
202605020206,-1.7999999999999972,東京,芝,1600.0,8
202605020207,-0.19999999999999574,東京,ダ,1600.0,8
202605020208,0.7999999999999972,東京,芝,1400.0,7
202605020209,1.2999999999999972,東京,芝,1400.0,7
202605020210,-2.299999999999997,東京,ダ,1600.0,8
202605020211,3.1000000000000014,東京,芝,2000.0,10
202605020212,-0.4999999999999929,東京,ダ,1400.0,7
202605020301,-3.4000000000000057,東京,ダ,1400.0,7
202605020302,-0.5,東京,ダ,1600.0,8
202605020303,1.2999999999999972,東京,ダ,2100.0,11
202605020304,2.799999999999997,東京,芝,2000.0,10
202605020305,2.29999999999999,東京,芝,1400.0,7
202605020306,1.6000000000000014,東京,芝,2000.0,10
202605020307,0.7000000000000028,東京,ダ,1400.0,7
202605020308,2.0,東京,芝,2400.0,12
202605020309,0.8000000000000043,東京,ダ,2100.0,11
202605020310,2.799999999999997,東京,芝,1800.0,9
202605020311,-0.10000000000000142,東京,芝,1400.0,7
202605020312,0.7999999999999972,東京,ダ,1600.0,8
202605020401,-0.8999999999999986,東京,ダ,1600.0,8
202605020402,-1.2999999999999972,東京,ダ,1400.0,7
202605020403,-0.20000000000000284,東京,ダ,1600.0,8
202605020404,4.0,東京,芝,1600.0,8
202605020405,2.9000000000000057,東京,芝,1800.0,9
202605020406,-0.6000000000000014,東京,ダ,1400.0,7
202605020407,0.8999999999999915,東京,ダ,1600.0,8
202605020408,1.0,東京,芝,1600.0,8
202605020409,-0.10000000000000853,東京,芝,2000.0,10
202605020410,1.1999999999999957,東京,ダ,2100.0,11
202605020411,2.799999999999997,東京,芝,2000.0,10
202605020412,-3.0,東京,ダ,1300.0,7
202605020501,-4.199999999999996,東京,ダ,1300.0,7
202605020502,0.9999999999999929,東京,ダ,2100.0,11
202605020503,0.8999999999999986,東京,ダ,1600.0,8
202605020504,3.700000000000003,東京,芝,2400.0,12
202605020505,-0.9999999999999929,東京,芝,1400.0,7
202605020506,2.299999999999997,東京,芝,1800.0,9
202605020507,-0.3999999999999986,東京,ダ,2100.0,11
202605020508,1.6000000000000014,東京,芝,2000.0,10
202605020509,2.0,東京,芝,1600.0,8
202605020510,0.29999999999999716,東京,ダ,1600.0,8
202605020511,2.70000000000001,東京,芝,1800.0,9
202605020512,-0.5,東京,ダ,1400.0,7
202605020601,0.7000000000000028,東京,ダ,1600.0,8
202605020602,-2.200000000000003,東京,ダ,1400.0,7
202605020603,1.5,東京,芝,1600.0,8
202605020604,4.100000000000001,東京,芝,2000.0,10
202605020605,0.8999999999999986,東京,ダ,2100.0,11
202605020606,-0.20000000000000284,東京,芝,1400.0,7
202605020607,-1.2000000000000028,東京,ダ,1300.0,7
202605020608,-0.4000000000000057,東京,芝,1400.0,7
202605020609,1.5,東京,ダ,2100.0,11
202605020610,2.3999999999999986,東京,芝,2400.0,12
202605020611,-0.5000000000000071,東京,芝,1600.0,8
202605020612,-0.19999999999999574,東京,ダ,1600.0,8
202605020701,-1.3999999999999986,東京,ダ,1400.0,7
202605020702,1.2000000000000028,東京,ダ,1600.0,8
202605020703,-3.6000000000000014,東京,ダ,1300.0,7
202605020704,2.700000000000003,東京,芝,2000.0,10
202605020705,-0.5999999999999943,東京,芝,1400.0,7
202605020706,2.200000000000003,東京,芝,2400.0,12
202605020707,-3.1000000000000014,東京,ダ,1400.0,7
202605020708,-1.1999999999999957,東京,ダ,1600.0,8
202605020709,2.8999999999999986,東京,芝,1800.0,9
202605020710,0.0,東京,ダ,1400.0,7
202605020711,0.5000000000000071,東京,芝,2400.0,12
202605020712,0.20000000000000284,東京,ダ,1600.0,8
202605020801,-0.9000000000000057,東京,ダ,1600.0,8
202605020802,-1.5,東京,ダ,1400.0,7
202605020803,1.0,東京,ダ,2100.0,11
202605020804,2.5,東京,芝,1800.0,9
202605020805,2.5,東京,芝,2400.0,12
202605020806,0.4000000000000057,東京,ダ,1600.0,8
202605020807,1.7000000000000028,東京,芝,1600.0,8
202605020808,3.200000000000003,東京,芝,1800.0,9
202605020809,2.5,東京,芝,1600.0,8
202605020810,-0.29999999999999716,東京,ダ,1600.0,8
202605020811,0.30000000000000426,東京,芝,1600.0,8
202605020812,0.10000000000000142,東京,ダ,1400.0,7
202605020901,-0.8999999999999986,東京,ダ,1600.0,8
202605020902,-2.0,東京,ダ,1400.0,7
202605020903,1.1000000000000014,東京,ダ,2100.0,11
202605020904,0.20000000000000284,東京,芝,1600.0,8
202605020905,3.4000000000000057,東京,芝,2000.0,10
202605020906,2.0,東京,ダ,1600.0,8
202605020907,-1.0,東京,芝,1600.0,8
202605020908,0.6999999999999957,東京,ダ,1400.0,7
202605020909,0.4000000000000057,東京,芝,1800.0,9
202605020910,1.8999999999999986,東京,芝,1400.0,7
202605020911,-2.6000000000000014,東京,ダ,1400.0,7
202605020912,1.8000000000000043,東京,ダ,1600.0,8
202605021001,-4.0,東京,ダ,1400.0,7
202605021002,-1.5,東京,ダ,1600.0,8
202605021003,-4.399999999999999,東京,ダ,1300.0,7
202605021004,-0.8000000000000043,東京,芝,1600.0,8
202605021005,2.1000000000000014,東京,芝,1800.0,9
202605021006,-1.2999999999999972,東京,ダ,1400.0,7
202605021007,1.9000000000000057,東京,芝,2400.0,12
202605021008,2.500000000000007,東京,ダ,1600.0,8
202605021009,1.2999999999999972,東京,芝,1800.0,9
202605021010,1.3999999999999915,東京,芝,1400.0,7
202605021011,1.6000000000000014,東京,芝,2400.0,12
202605021012,3.8000000000000043,東京,ダ,2100.0,11
202605021101,-0.09999999999999432,東京,ダ,1400.0,7
202605021102,0.8000000000000043,東京,芝,2400.0,12
202605021103,-0.3999999999999986,東京,芝,1400.0,7
202605021105,3.700000000000003,東京,芝,2000.0,10
202605021106,-0.8000000000000043,東京,ダ,1600.0,8
202605021107,-2.3000000000000043,東京,芝,1400.0,7
202605021108,-1.999999999999993,東京,ダ,1600.0,8
202605021109,-0.5999999999999943,東京,ダ,1400.0,7
